0,1,2,3,4,5,6,7,8,9,10,11,12,13
-0.08,1.0,0.05,1.29,-0.08,-1.38,0.05,-1.06,2.7612717957309716,5.18,-4.08,1241.69,-48.59,172.25
-0.35,0.94,0.2,1.74,-0.33,-1.95,0.21,-1.12,0.7108043339353265,3.98,-3.42,1622.7,108.39,216.4
-0.35,0.94,0.2,1.74,-0.33,-1.95,0.21,-1.12,3.3998233184210958,3.69,-2.29,1096.29,72.54,172.44
-0.28,0.96,0.16,1.8,-0.27,-2.03,0.17,-1.15,5.8684277777131335,2.52,-6.09,626.15,-67.95,97.66
-0.44,0.9,0.25,1.53,-0.42,-1.7,0.27,-1.04,2.603879265989116,0.52,-7.49,1247.94,-69.71,148.9
-0.25,0.97,0.15,1.05,-0.25,-1.09,0.15,-0.98,8.341956188338436,3.4,1.15,129.94,43.77,132.78
-0.23,0.97,0.14,1.25,-0.23,-1.33,0.14,-1.03,5.804498892029784,2.67,0.86,643.82,59.84,124.82
-0.13,0.99,0.07,1.62,-0.12,-1.8,0.08,-1.13,1.6936515604213742,5.25,-4.06,1467.37,44.78,165.92
-0.23,0.97,0.13,1.45,-0.22,-1.59,0.14,-1.08,4.322249243569331,2.54,-4.02,920.96,-34.87,120.99
-0.13,0.99,0.07,1.62,-0.12,-1.8,0.08,-1.13,1.6827458952867203,5.25,-4.07,1469.56,44.79,166.02
-0.28,0.96,0.16,1.27,-0.27,-1.37,0.17,-1.03,9.114815108885795,0.83,0.98,-22.43,31.24,25.95
-0.4,0.92,0.23,1.47,-0.38,-1.63,0.25,-1.04,9.916394161849034,1.22,-1.77,-178.15,-65.94,19.77
-0.53,0.85,0.31,1.66,-0.51,-1.88,0.32,-1.03,2.329973061420958,1.11,-9.6,1329.29,-68.89,193.03
-0.13,0.99,0.07,1.62,-0.12,-1.8,0.08,-1.13,8.203773202514169,4.03,0.82,159.91,38.61,109.75
-0.29,0.96,0.15,1.46,-0.26,-1.59,0.18,-1.07,2.452845592571613,3.21,-5.59,1336.92,-38.36,177.91
-0.43,0.9,0.24,1.38,-0.4,-1.51,0.27,-1.01,4.801755140060459,0.95,-4.66,823.24,-64.72,120.76
-0.18,0.98,0.1,1.74,-0.16,-1.95,0.11,-1.16,8.174753427304182,1.0,-1.15,166.48,-8.87,32.06
-0.42,0.91,0.23,1.66,-0.38,-1.86,0.27,-1.08,8.760928577941106,4.58,0.51,48.89,20.98,128.15
-0.1,1.0,0.05,1.84,-0.09,-2.07,0.06,-1.19,3.8683653354648473,4.35,-6.83,1004.72,-36.82,116.58
-0.08,1.0,0.05,1.29,-0.08,-1.38,0.05,-1.06,7.374184995364244,4.48,-0.62,323.58,-0.48,142.77
-0.42,0.91,0.22,1.67,-0.38,-1.87,0.26,-1.08,3.1000626335954706,3.87,-7.8,1201.49,-54.68,207.64
-0.44,0.9,0.23,1.6,-0.4,-1.78,0.27,-1.06,1.9346335583577923,0.82,-7.07,1390.74,-26.48,161.9
-0.42,0.91,0.22,1.67,-0.38,-1.87,0.26,-1.08,9.253500158066132,6.95,2.21,-51.62,55.05,182.26
-0.13,0.99,0.08,1.46,-0.13,-1.59,0.08,-1.09,0.5306882830697757,6.42,-6.09,1723.75,-24.19,218.73
-0.39,0.92,0.24,0.94,-0.39,-0.95,0.24,-0.92,5.340615464804274,-0.09,-0.25,727.26,-4.71,98.28
-0.25,0.97,0.14,1.57,-0.23,-1.74,0.16,-1.1,1.1751829950127868,4.64,-7.17,1583.47,-26.56,205.67
-0.25,0.97,0.14,1.04,-0.24,-1.07,0.16,-0.98,1.17237953156481,1.48,0.22,1517.02,32.85,169.63
-0.06,1.0,0.04,1.05,-0.06,-1.08,0.04,-1.0,3.7751431655922216,3.32,2.44,1041.83,93.88,130.36
-0.27,0.96,0.16,0.96,-0.26,-0.98,0.16,-0.95,2.853247729599958,2.32,0.31,1233.83,12.87,191.71
-0.08,1.0,0.05,1.11,-0.08,-1.15,0.05,-1.02,1.1527423967493167,5.21,-2.91,1545.32,-52.85,201.06
-0.44,0.9,0.26,1.09,-0.43,-1.15,0.27,-0.94,3.310359090587729,0.22,-3.19,1147.65,-59.02,170.13
-0.32,0.95,0.2,1.0,-0.33,-1.03,0.2,-0.95,0.12168754971095153,-0.83,0.43,1726.23,39.72,160.71
-0.08,1.0,0.05,1.11,-0.08,-1.15,0.05,-1.02,3.265893370921913,4.39,-2.02,1129.19,-36.82,169.08
-0.25,0.97,0.14,1.04,-0.24,-1.07,0.16,-0.98,9.2347930766439,0.21,-1.29,-45.5,-46.55,5.5
-0.29,0.96,0.15,1.46,-0.26,-1.59,0.18,-1.07,2.343393908270163,3.15,-5.71,1359.27,-39.76,177.99
-0.27,0.96,0.16,0.96,-0.26,-0.98,0.16,-0.95,1.0466770542320247,1.98,0.48,1596.46,19.05,210.31
-0.49,0.87,0.28,1.83,-0.46,-2.09,0.3,-1.09,1.8292744715587839,0.12,-4.61,1451.11,94.27,156.53
-0.35,0.94,0.2,1.32,-0.33,-1.42,0.22,-1.02,8.009860777478492,0.71,0.27,192.54,22.59,41.58
-0.38,0.93,0.21,1.34,-0.35,-1.46,0.23,-1.02,5.587242197775957,2.25,-1.99,698.89,-7.07,137.68
-0.19,0.98,0.11,1.5,-0.18,-1.65,0.11,-1.1,4.204738477030362,6.18,-2.02,932.31,25.4,204.72
-0.22,0.98,0.11,2.06,-0.19,-2.35,0.14,-1.22,7.14811630069925,7.95,-2.67,378.92,-4.99,185.95
-0.5,0.87,0.28,1.36,-0.47,-1.49,0.31,-0.98,3.7588432160477083,1.85,-4.18,1024.36,-30.53,192.79
-0.25,0.97,0.14,1.04,-0.24,-1.07,0.16,-0.98,6.879216244303526,0.55,-0.88,411.01,-23.35,53.46
-0.15,0.99,0.08,1.77,-0.13,-1.98,0.1,-1.16,4.882344223136451,3.74,-2.0,810.49,43.13,113.29
-0.42,0.91,0.24,1.44,-0.4,-1.59,0.26,-1.03,1.0692436552534201,0.93,-2.86,1539.34,62.76,190.41
-0.44,0.9,0.25,1.53,-0.42,-1.7,0.27,-1.04,1.7154391194582386,0.26,-8.91,1421.28,-86.99,160.4
-0.4,0.92,0.22,1.12,-0.38,-1.18,0.25,-0.96,2.6900531073115665,-0.31,-3.2,1257.54,-51.02,144.44
-0.41,0.91,0.24,1.34,-0.4,-1.46,0.25,-1.0,4.785344918894029,-0.22,-2.68,860.01,-11.63,91.36
-0.36,0.93,0.19,1.69,-0.33,-1.89,0.22,-1.1,1.6901062785111887,2.74,-3.57,1428.44,75.01,178.77
-0.12,0.99,0.07,1.08,-0.12,-1.12,0.07,-1.01,7.009723930692147,1.13,-1.5,390.99,-43.03,53.14
-0.42,0.91,0.22,1.67,-0.38,-1.87,0.26,-1.08,7.959689585860793,6.34,0.23,211.85,31.98,187.6
-0.23,0.97,0.13,1.45,-0.22,-1.59,0.14,-1.08,1.8228576491108228,3.77,-6.72,1413.04,-62.6,177.54
-0.23,0.97,0.12,1.83,-0.2,-2.05,0.14,-1.17,7.148147303006624,6.17,-3.1,364.88,-29.06,163.39
-0.08,1.0,0.05,1.11,-0.08,-1.15,0.05,-1.02,2.7279531511920885,4.59,-2.24,1235.12,-40.9,177.22
-0.14,0.99,0.08,1.47,-0.14,-1.61,0.09,-1.1,0.08575959794627996,6.71,-3.85,1794.54,43.09,232.13
-0.13,0.99,0.08,1.43,-0.13,-1.55,0.08,-1.09,8.772910930921466,1.59,-0.19,46.01,-0.87,47.59
-0.13,0.99,0.07,1.62,-0.12,-1.8,0.08,-1.13,9.833647197502206,3.75,1.89,-167.43,37.07,95.69
-0.29,0.96,0.15,1.46,-0.26,-1.59,0.18,-1.07,8.82044432438182,5.89,1.39,36.66,43.55,172.93
-0.2,0.98,0.13,1.05,-0.21,-1.08,0.12,-0.99,3.5892137283991277,0.98,1.85,1082.58,79.79,102.23
-0.14,0.99,0.08,1.47,-0.14,-1.61,0.09,-1.1,9.20184272664645,5.51,0.28,-40.63,6.61,155.18
-0.26,0.96,0.16,1.23,-0.26,-1.31,0.16,-1.02,0.13730774068193674,0.99,-0.48,1727.56,73.05,160.24
-0.3,0.95,0.19,1.11,-0.31,-1.16,0.18,-0.98,4.505229422304371,1.03,-0.73,889.54,5.49,119.77
-0.27,0.96,0.16,0.96,-0.26,-0.98,0.16,-0.95,4.856029540005978,2.68,0.14,831.82,6.02,171.1
-0.3,0.95,0.18,1.41,-0.29,-1.53,0.18,-1.05,9.09336775013655,1.58,-1.78,-18.26,-52.35,47.13
-0.06,1.0,0.03,1.01,-0.06,-1.03,0.04,-0.99,5.829076599066479,3.29,-1.16,630.09,-37.46,127.35
-0.42,0.91,0.23,1.41,-0.39,-1.55,0.26,-1.02,2.9125426753689565,2.12,-5.38,1188.75,-46.72,187.22
-0.2,0.98,0.13,1.05,-0.21,-1.08,0.12,-0.99,3.0976737140334776,1.07,1.95,1180.92,84.6,111.43
-0.13,0.99,0.08,1.46,-0.13,-1.59,0.08,-1.09,3.9152409071414276,4.39,-2.97,1034.89,0.15,150.38
-0.16,0.99,0.1,1.29,-0.16,-1.38,0.1,-1.05,1.362636431058749,2.94,-2.5,1520.45,13.03,149.14
-0.55,0.83,0.29,1.73,-0.49,-1.96,0.35,-1.04,5.053492112030755,3.83,-0.78,804.77,88.04,196.37
-0.43,0.9,0.24,1.38,-0.4,-1.51,0.27,-1.01,0.18543724395385985,0.66,-8.3,1728.47,-78.41,212.23
-0.06,1.0,0.04,1.05,-0.06,-1.08,0.04,-1.0,0.0774589121107161,5.94,3.2,1779.14,123.4,221.41
-0.26,0.97,0.16,1.05,-0.26,-1.09,0.16,-0.98,1.6992806148570616,0.97,-0.01,1491.42,29.44,155.57
-0.5,0.87,0.28,1.36,-0.47,-1.49,0.31,-0.98,2.6403677542434267,1.3,-5.48,1242.96,-46.33,205.67
-0.39,0.92,0.23,1.25,-0.38,-1.34,0.24,-0.99,7.309948022148864,-0.08,-0.81,339.02,-3.78,37.74
-0.4,0.92,0.24,1.24,-0.4,-1.34,0.25,-0.99,5.322210506292877,2.7,-1.87,715.34,-11.58,169.63
-0.26,0.97,0.16,1.35,-0.26,-1.47,0.16,-1.05,3.320199944994254,1.15,-1.83,1150.57,27.6,113.22
-0.08,1.0,0.04,2.01,-0.07,-2.28,0.05,-1.23,1.1796351982348419,7.26,-12.61,1523.49,-58.91,168.46
-0.49,0.87,0.28,1.83,-0.46,-2.09,0.3,-1.09,1.420892578462063,0.05,-4.91,1533.76,99.38,163.65
-0.2,0.98,0.12,0.99,-0.2,-1.01,0.12,-0.97,4.136334031026109,3.41,-2.24,967.81,-71.54,181.37
-0.49,0.87,0.26,1.86,-0.44,-2.12,0.31,-1.1,1.6144366449564374,1.65,-12.29,1447.25,-72.38,182.59
-0.3,0.95,0.19,1.11,-0.31,-1.16,0.18,-0.98,0.2774434148836924,-0.01,-1.84,1726.24,-1.34,163.88
-0.14,0.99,0.08,1.47,-0.14,-1.61,0.09,-1.1,8.605098455647944,5.58,0.04,79.5,9.0,160.22
-0.08,1.0,0.05,1.11,-0.08,-1.15,0.05,-1.02,9.650678109346714,2.17,0.42,-128.13,11.62,72.46
-0.12,0.99,0.07,1.08,-0.12,-1.12,0.07,-1.01,9.491792002881173,0.18,-0.99,-96.61,-35.92,3.73
-0.27,0.96,0.16,1.53,-0.26,-1.68,0.16,-1.09,8.721275389011168,0.52,-0.71,57.06,-12.39,19.12
-0.13,0.99,0.07,1.62,-0.12,-1.8,0.08,-1.13,6.299874955193426,4.36,-0.51,542.28,40.42,126.18
-0.42,0.91,0.24,1.47,-0.4,-1.62,0.26,-1.03,4.011182267919912,0.22,-3.08,1003.59,10.86,113.67
-0.55,0.83,0.29,1.73,-0.49,-1.96,0.35,-1.04,6.580998822534272,5.04,0.2,493.28,71.57,191.58
-0.37,0.93,0.22,1.01,-0.36,-1.04,0.23,-0.94,0.40973483479783246,-0.71,-4.11,1678.77,-104.29,180.66
-0.2,0.98,0.13,1.05,-0.21,-1.08,0.12,-0.99,4.847545816153981,0.74,1.58,830.81,67.49,78.71
-0.11,0.99,0.07,1.44,-0.11,-1.57,0.07,-1.09,7.090714289604768,6.96,-1.11,377.45,-1.55,205.52
-0.35,0.94,0.2,1.74,-0.33,-1.95,0.21,-1.12,5.618073523928039,3.46,-1.41,662.05,42.97,136.18
-0.3,0.95,0.19,1.11,-0.31,-1.16,0.18,-0.98,4.903422040437588,1.12,-0.63,810.74,6.13,115.62
-0.44,0.9,0.26,1.09,-0.43,-1.15,0.27,-0.94,7.537363829745971,3.46,0.26,295.03,21.95,166.91
-0.12,0.99,0.06,1.87,-0.1,-2.1,0.07,-1.19,7.788775524791961,7.12,-0.06,236.04,29.13,171.63
-0.16,0.99,0.1,1.29,-0.16,-1.38,0.1,-1.05,0.9434852029128293,3.06,-2.65,1603.89,13.66,155.73
-0.39,0.92,0.23,1.25,-0.38,-1.34,0.24,-0.99,8.271380342646946,-0.05,-0.33,146.16,-0.47,17.24
-0.47,0.88,0.28,1.23,-0.47,-1.33,0.29,-0.95,2.576391502491271,-1.38,0.02,1305.93,89.18,143.12
-0.32,0.95,0.2,1.0,-0.33,-1.03,0.2,-0.95,8.917477446518827,1.91,0.38,16.05,15.12,75.04
-0.27,0.96,0.16,1.53,-0.26,-1.68,0.16,-1.09,1.8265687698511823,1.75,-3.03,1468.43,56.66,138.94
-0.43,0.9,0.24,1.34,-0.4,-1.47,0.27,-1.0,0.42929067412621924,-0.88,-4.04,1755.64,26.33,178.38
-0.09,1.0,0.05,1.53,-0.09,-1.68,0.06,-1.11,1.6487986803302201,6.96,-1.25,1500.05,95.4,204.17
-0.15,0.99,0.08,1.84,-0.14,-2.07,0.09,-1.18,3.1905632686186767,6.33,-4.93,1141.86,23.24,175.35
-0.23,0.97,0.13,1.45,-0.22,-1.59,0.14,-1.08,0.14291324510448788,4.65,-8.65,1743.78,-81.24,215.56
-0.3,0.95,0.18,1.41,-0.29,-1.53,0.18,-1.05,0.12032588904550501,3.1,-7.3,1736.51,-58.95,217.56
-0.36,0.93,0.19,1.69,-0.33,-1.89,0.22,-1.1,6.610074186392478,6.31,-1.49,467.02,15.77,196.6
-0.2,0.98,0.12,0.99,-0.2,-1.01,0.12,-0.97,9.012810644510195,4.23,-1.32,-2.55,-48.43,157.31
-0.15,0.99,0.08,1.84,-0.14,-2.07,0.09,-1.18,3.0448221222024205,6.38,-5.05,1170.51,24.08,176.94
-0.22,0.98,0.13,1.04,-0.21,-1.07,0.14,-0.98,1.2139824469864857,1.68,-1.63,1570.04,-28.07,163.51
-0.22,0.98,0.13,1.04,-0.21,-1.07,0.14,-0.98,5.104755800365321,1.96,-0.57,785.47,-7.23,122.23
-0.3,0.95,0.18,1.41,-0.29,-1.53,0.18,-1.05,0.7772441797096485,2.97,-6.85,1608.04,-58.47,205.08
-0.41,0.91,0.24,1.03,-0.41,-1.07,0.25,-0.93,5.568480950256539,-0.36,-0.79,679.99,-8.98,81.31
-0.13,0.99,0.08,1.43,-0.13,-1.55,0.08,-1.09,1.4844606444675168,6.0,-3.82,1522.74,10.87,206.61
-0.26,0.96,0.15,1.24,-0.25,-1.32,0.16,-1.02,6.025800457563509,2.34,1.04,581.76,61.94,116.45
-0.32,0.95,0.19,1.16,-0.31,-1.22,0.19,-0.99,0.3516702538780814,0.61,-3.44,1704.23,-33.87,180.32
-0.08,1.0,0.05,1.29,-0.08,-1.38,0.05,-1.06,3.1636933496135997,5.12,-3.75,1161.59,-44.39,169.68
-0.24,0.97,0.15,1.02,-0.25,-1.04,0.15,-0.97,8.407358365460286,3.01,1.55,120.47,57.32,120.49
-0.22,0.97,0.13,2.02,-0.21,-2.3,0.14,-1.21,4.339877870221125,2.58,-4.87,906.36,19.89,93.9
-0.1,1.0,0.06,1.08,-0.09,-1.12,0.06,-1.01,3.7588167396403005,4.72,-2.55,1018.43,-63.29,183.29
-0.38,0.93,0.21,1.34,-0.35,-1.46,0.23,-1.02,7.407182550137686,2.77,-1.73,326.19,-27.62,117.93
-0.39,0.92,0.23,1.25,-0.38,-1.34,0.24,-0.99,8.094266557203799,-0.05,-0.42,181.69,-1.08,21.01
-0.09,1.0,0.05,1.53,-0.09,-1.68,0.06,-1.11,3.3370170165461155,6.72,-1.35,1155.56,63.44,195.22
-0.49,0.87,0.28,1.83,-0.46,-2.09,0.3,-1.09,6.249646366846284,0.81,-1.62,556.58,38.89,79.45
-0.41,0.91,0.24,1.03,-0.41,-1.07,0.25,-0.93,4.184477841161911,-0.83,-0.99,954.25,-7.97,102.2
-0.11,0.99,0.07,1.44,-0.11,-1.57,0.07,-1.09,4.834605758260132,7.03,-1.33,823.47,25.91,214.13
-0.25,0.97,0.14,1.57,-0.23,-1.74,0.16,-1.1,8.44185074404126,0.85,-0.86,112.95,-10.97,31.07
-0.24,0.97,0.15,1.02,-0.25,-1.04,0.15,-0.97,9.751410951873575,3.17,1.23,-152.75,43.38,106.6
-0.13,0.99,0.08,1.43,-0.13,-1.55,0.08,-1.09,2.3314600747489713,5.43,-3.37,1351.13,9.51,188.13
-0.26,0.97,0.15,0.98,-0.25,-1.0,0.16,-0.96,6.899676580986242,2.76,0.86,422.58,32.71,137.75
-0.1,0.99,0.06,1.39,-0.1,-1.5,0.06,-1.08,3.5133614523392898,6.69,-2.92,1110.39,-5.25,212.52
-0.12,0.99,0.06,1.87,-0.1,-2.1,0.07,-1.19,3.4484023920598372,7.37,-3.9,1081.87,42.75,187.57
-0.53,0.85,0.31,1.61,-0.51,-1.81,0.32,-1.02,7.669513849603077,1.27,-0.22,261.89,27.8,70.73
-0.27,0.96,0.16,1.53,-0.26,-1.68,0.16,-1.09,3.2362021102173144,1.48,-2.51,1179.87,42.55,114.44
-0.44,0.9,0.23,1.75,-0.39,-1.97,0.28,-1.09,8.903443758087612,0.27,-2.1,18.95,-48.32,9.63
-0.18,0.98,0.1,1.74,-0.16,-1.95,0.11,-1.16,5.423775978134721,2.13,-3.84,721.46,-12.55,78.44
-0.38,0.93,0.2,1.51,-0.34,-1.67,0.24,-1.06,0.7535089003805784,0.7,-8.33,1617.53,-58.56,164.4
-0.44,0.9,0.25,1.53,-0.42,-1.7,0.27,-1.04,6.203012023005398,1.53,-2.06,545.72,0.31,102.32
-0.53,0.85,0.31,1.61,-0.51,-1.81,0.32,-1.02,2.6109376585816237,0.14,-7.7,1257.62,-42.55,165.81
-0.38,0.93,0.21,1.34,-0.35,-1.46,0.23,-1.02,6.564180632126608,2.53,-1.85,498.82,-18.1,127.08
-0.25,0.97,0.14,1.67,-0.24,-1.86,0.15,-1.13,7.010380981290823,6.33,-4.51,396.57,-70.45,181.32
-0.25,0.97,0.15,1.05,-0.25,-1.09,0.15,-0.98,4.579826134057842,3.12,-1.43,872.8,-30.18,175.44
-0.12,0.99,0.07,1.08,-0.12,-1.12,0.07,-1.01,4.650389521043621,2.08,-2.03,854.48,-49.8,100.1
-0.2,0.98,0.12,0.99,-0.2,-1.01,0.12,-0.97,7.221444741205179,3.94,-1.64,353.91,-56.92,166.15
-0.1,1.0,0.05,1.84,-0.09,-2.07,0.06,-1.19,9.160505165901561,1.47,-1.32,-31.43,-32.74,34.77
-0.27,0.96,0.15,1.81,-0.25,-2.04,0.17,-1.15,8.54280005024679,2.41,-0.99,90.01,-11.52,64.2
-0.27,0.96,0.15,1.81,-0.25,-2.04,0.17,-1.15,7.063772819455064,2.76,-1.76,381.21,4.25,88.19
-0.32,0.95,0.2,1.0,-0.33,-1.03,0.2,-0.95,2.1877452120468996,-0.12,0.42,1324.53,33.94,140.59
-0.25,0.97,0.14,1.67,-0.24,-1.86,0.15,-1.13,7.02757281131547,6.32,-4.49,393.15,-70.3,181.23
-0.55,0.83,0.29,1.73,-0.49,-1.96,0.35,-1.04,6.006918934972122,4.58,-0.17,610.35,77.76,193.38
-0.32,0.95,0.19,1.16,-0.31,-1.22,0.19,-0.99,2.4574940842570037,1.66,-2.25,1289.26,-16.76,174.89
-0.18,0.98,0.1,1.74,-0.16,-1.95,0.11,-1.16,2.3725953807643743,3.48,-7.06,1337.0,-16.62,129.88
-0.29,0.96,0.15,1.46,-0.26,-1.59,0.18,-1.07,7.698679766626469,5.45,0.24,265.73,29.12,173.81
-0.27,0.96,0.16,0.96,-0.26,-0.98,0.16,-0.95,2.0279490598800276,2.17,0.39,1399.49,15.69,200.21
-0.46,0.89,0.25,1.34,-0.42,-1.47,0.29,-0.99,2.7128572601928704,0.69,-1.61,1220.2,53.23,171.49
-0.06,1.0,0.03,1.01,-0.06,-1.03,0.04,-0.99,9.511308033698965,2.09,0.3,-101.6,10.69,75.31
-0.37,0.93,0.22,1.01,-0.36,-1.04,0.23,-0.94,1.3039506374832155,-0.21,-3.57,1504.02,-91.24,176.61
-0.23,0.97,0.12,1.83,-0.2,-2.05,0.14,-1.17,1.1050207331668294,4.11,-12.29,1555.6,-87.54,161.78
-0.39,0.92,0.23,1.25,-0.38,-1.34,0.24,-0.99,9.530854306606592,-0.02,0.27,-106.49,3.87,-9.62
-0.15,0.99,0.09,1.43,-0.15,-1.56,0.09,-1.08,0.5440207386877371,5.83,-1.52,1658.9,84.36,213.84
-0.43,0.9,0.24,1.38,-0.4,-1.51,0.27,-1.01,0.22245519956313964,0.66,-8.27,1721.21,-78.3,211.5
-0.33,0.94,0.18,1.76,-0.3,-1.98,0.2,-1.13,5.977539232452841,6.4,-3.16,614.43,-2.42,196.88
-0.48,0.88,0.25,1.52,-0.43,-1.69,0.3,-1.02,6.345054122859192,3.87,-3.55,526.6,-43.29,168.76
-0.48,0.88,0.25,1.76,-0.42,-1.99,0.3,-1.08,0.6658720131401885,0.99,-14.65,1683.86,-121.52,192.83
-0.39,0.92,0.24,0.94,-0.39,-0.95,0.24,-0.92,3.438990037967856,-0.39,-0.19,1105.18,-0.27,138.54
-0.23,0.97,0.14,1.25,-0.23,-1.33,0.14,-1.03,2.1902499156617825,2.11,0.71,1372.0,90.87,151.77
-0.42,0.91,0.22,1.67,-0.38,-1.87,0.26,-1.08,3.482367759433902,4.07,-7.13,1123.64,-47.86,206.06
-0.13,0.99,0.08,1.43,-0.13,-1.55,0.08,-1.09,2.630152609633977,5.25,-3.2,1290.61,9.03,181.61
-0.18,0.98,0.1,1.74,-0.16,-1.95,0.11,-1.16,8.817834022694777,0.75,-0.55,36.75,-8.01,21.22
-0.44,0.9,0.23,1.6,-0.4,-1.78,0.27,-1.06,6.074520319830144,1.58,-3.43,575.85,-27.25,100.92
-0.15,0.99,0.08,1.77,-0.13,-1.98,0.1,-1.16,2.5762039974619197,5.48,-2.97,1264.41,72.07,163.81
-0.44,0.9,0.23,1.75,-0.39,-1.97,0.28,-1.09,2.9058108938206697,0.22,-4.34,1196.19,44.36,118.6
-0.15,0.99,0.08,1.84,-0.14,-2.07,0.09,-1.18,1.1460812051714842,6.98,-6.65,1543.71,34.94,197.6
-0.35,0.94,0.2,1.32,-0.33,-1.42,0.22,-1.02,7.950750846044502,0.71,0.2,204.03,21.43,42.66
-0.26,0.97,0.16,1.35,-0.26,-1.47,0.16,-1.05,1.380422495200977,1.54,-2.97,1543.51,24.78,149.89
-0.27,0.96,0.15,1.81,-0.25,-2.04,0.17,-1.15,0.8116888580320847,4.42,-5.38,1612.13,70.92,189.6
-0.16,0.99,0.09,1.99,-0.15,-2.26,0.1,-1.22,0.7227366905950261,5.1,-11.16,1624.15,-17.65,154.1
-0.12,0.99,0.06,1.87,-0.1,-2.1,0.07,-1.19,6.626529093114559,7.18,-1.05,462.53,32.77,175.9
-0.53,0.85,0.31,1.61,-0.51,-1.81,0.32,-1.02,0.6561193957564326,-0.34,-10.91,1642.41,-69.74,202.54
-0.32,0.95,0.2,1.0,-0.33,-1.03,0.2,-0.95,1.878816295291914,-0.23,0.42,1384.59,34.81,143.6
-0.27,0.96,0.15,1.81,-0.25,-2.04,0.17,-1.15,2.0026171850359233,4.08,-4.64,1377.66,58.22,170.28
-0.25,0.97,0.14,1.04,-0.24,-1.07,0.16,-0.98,7.260690015764016,0.49,-0.95,337.08,-27.11,45.69
-0.4,0.92,0.22,1.12,-0.38,-1.18,0.25,-0.96,7.727530549752385,1.17,-1.06,253.6,-25.43,73.41
-0.08,1.0,0.04,2.01,-0.07,-2.28,0.05,-1.23,3.239446130241083,5.93,-8.87,1122.21,-38.97,139.14
-0.44,0.9,0.23,1.75,-0.39,-1.97,0.28,-1.09,8.070922330750768,0.26,-2.39,182.36,-35.46,24.76
-0.41,0.91,0.24,1.03,-0.41,-1.07,0.25,-0.93,4.065679622634683,-0.87,-1.0,977.79,-7.88,103.99
-0.23,0.97,0.12,1.83,-0.2,-2.05,0.14,-1.17,5.3821174590298115,5.61,-5.64,712.86,-46.15,162.92
-0.43,0.9,0.25,1.19,-0.41,-1.27,0.26,-0.96,2.683537248203649,0.2,-0.71,1262.91,48.42,168.58
-0.42,0.91,0.23,1.66,-0.38,-1.86,0.27,-1.08,5.917861085951436,3.29,-1.89,630.28,24.47,145.78
-0.32,0.95,0.19,1.19,-0.32,-1.26,0.2,-0.99,6.022636791214081,2.97,-2.24,599.08,-42.33,153.76
-0.13,0.99,0.07,1.62,-0.12,-1.8,0.08,-1.13,4.0725153863787265,4.77,-2.17,989.61,42.53,145.4
-0.42,0.91,0.23,1.66,-0.38,-1.86,0.27,-1.08,1.242770872726776,0.94,-6.25,1586.3,30.2,174.78
-0.15,0.99,0.08,1.77,-0.13,-1.98,0.1,-1.16,8.797599981583398,1.06,-0.52,39.84,-6.01,27.51
-0.43,0.9,0.24,1.38,-0.4,-1.51,0.27,-1.01,7.182545407181481,1.09,-2.97,356.39,-57.65,73.58
-0.39,0.92,0.23,1.25,-0.38,-1.34,0.24,-0.99,1.3744718983530513,-0.26,-4.02,1529.68,-24.26,164.3
-0.36,0.93,0.19,1.69,-0.33,-1.89,0.22,-1.1,2.965626381348736,3.71,-2.99,1179.19,59.65,183.39
-0.24,0.97,0.15,1.02,-0.25,-1.04,0.15,-0.97,0.9679734326149847,2.03,3.54,1632.77,134.51,197.35
-0.05,1.0,0.03,1.05,-0.05,-1.07,0.03,-1.0,4.550154804246298,4.59,-1.22,886.04,-30.4,166.83
-0.26,0.96,0.16,1.23,-0.26,-1.31,0.16,-1.02,6.016330076205896,0.34,-0.8,581.59,5.07,56.15
-0.19,0.98,0.11,1.25,-0.18,-1.34,0.11,-1.04,1.665794500272011,4.4,-1.86,1422.91,18.83,199.45
-0.55,0.83,0.29,1.73,-0.49,-1.96,0.35,-1.04,7.055935677489301,5.41,0.49,396.43,66.45,190.09
-0.3,0.95,0.18,1.41,-0.29,-1.53,0.18,-1.05,0.6978492758009425,2.99,-6.91,1623.57,-58.53,206.59
-0.53,0.85,0.31,1.61,-0.51,-1.81,0.32,-1.02,9.116591057323769,1.55,1.73,-22.95,47.93,43.54
-0.09,1.0,0.05,1.53,-0.09,-1.68,0.06,-1.11,7.5747525112077865,6.19,-1.59,290.83,-16.79,172.76
-0.11,0.99,0.07,1.44,-0.11,-1.57,0.07,-1.09,6.740776421601369,6.97,-1.15,446.63,2.71,206.86
-0.35,0.94,0.2,1.74,-0.33,-1.95,0.21,-1.12,8.473669250776485,3.19,-0.36,103.03,4.91,89.5
-0.24,0.97,0.15,1.02,-0.25,-1.04,0.15,-0.97,5.054364773565466,2.6,2.38,802.08,92.11,155.13
-0.27,0.96,0.15,1.81,-0.25,-2.04,0.17,-1.15,7.464774161653533,2.67,-1.55,302.26,-0.02,81.68
-0.1,1.0,0.05,1.84,-0.09,-2.07,0.06,-1.19,5.868556566960139,3.22,-4.65,613.1,-35.28,85.66
-0.53,0.85,0.31,1.66,-0.51,-1.88,0.32,-1.03,5.092120569045312,3.08,-5.45,778.81,-39.78,176.9
